userId,course_id,rating,timestamp
11,1046,3.5,1391657720
11,692,4.5,1391658141
11,370,4,1391658115
11,2615,4.5,1391658399
11,2138,3,1391658137
11,3304,4,1391658210
11,1566,3.5,1391658218
11,1245,4,1391658385
11,3057,4.5,1391658311
11,1664,4.5,1391658125
11,3207,4,1391658270
11,3187,4,1391658186
11,1374,4,1391657924
11,866,4,1391657610
11,666,5,1391658157
11,1437,5,1391657798
12,2617,3,968045587
12,3006,1,968045407
12,3480,3,968045438
12,1992,2,968045353
12,8,1,968045732
12,1883,4,968045680
12,1306,3,968045764
12,1088,1,968045500
12,1566,2,968045561
12,1895,3,968045500
12,144,1,955407153
12,3111,5,968045353
12,126,5,955407153
12,492,2,968045354
12,436,5,968045354
12,1040,1,955407153
12,1437,1,968045475
12,7,4,968045475
12,2486,2,968045438
12,2428,3,968045529
12,821,2,955407153
12,880,2,968045475
12,1925,4,968045680
12,1307,1,968045475
12,1984,2,968045764
12,1480,4,968045407
12,1410,2,968045732
12,797,1,968045379
12,622,3,968045649
12,1167,2,968045354
12,203,4,968045529
12,3360,1,968045732
12,821,4,968045379
12,3004,4,955407153
12,3050,3,968045619
12,913,2,968045680
12,153,2,968045619
12,2358,1,968045232
12,1090,5,968045232
12,1620,3,968045232
12,3451,4,968045232
12,58,1,968045198
12,3309,3,968045198
12,1630,3,968045172
12,212,5,968045142
12,1261,2,968045142
12,2182,2,968045106
12,307,4,968045106
12,542,2,968045074
12,809,1,968045074
12,408,3,968045015
12,1362,5,968045015
12,142,3,968045015
12,2889,5,968045015
12,1098,2,968044981
12,2924,2,968044981
12,2774,3,968044981
12,3467,5,968044949
12,3195,3,968044949
12,167,2,968044949
12,1802,4,968045173
13,1808,5,1331380058
13,1080,2.5,1331380914
13,113,4,1331380038
13,2835,4,1331379348
13,589,3.5,1331380895
13,1256,4.5,1331380029
13,812,5,1331380018
13,1204,4.5,1331379479
13,1452,3,1331380025
13,1400,3.5,1331379485
13,396,4,1331380901
13,1172,4,1331379483
13,1323,3,1331380851
13,3202,4,1331380062
13,2964,4,1331379366
13,1304,3.5,1331380871
13,445,3,1331379520
13,2528,4,1331380814
13,2682,2.5,1331380845
13,1026,3,1331379386
13,2377,4,1331380745
13,518,4,1331380741
13,3119,3,1331380888
13,1172,3.5,1331379777
13,2417,4,1331379470
13,3253,3,1331380765
13,2860,3,1331380731
13,1594,3,1331379494
13,1472,3,1331380761
13,1751,3,1331380738
13,2951,4,1331380752
13,1793,3.5,1331379342
13,2129,3.5,1331379599
13,1717,3,1331379574
13,703,4,1331380721
13,623,4.5,1331379506
13,2904,2.5,1331379589
13,2809,3.5,1331379530
13,1344,4.5,1331380145
13,3316,3.5,1331380834
13,746,4.5,1331380883
13,3273,4,1331380785
13,98,4.5,1331380734
13,1369,4,1331380159
13,284,4.5,1331380306
13,3438,3.5,1331380782
13,93,4.5,1331380873
13,794,4.5,1331380830
13,2291,4,1331379748
13,182,4,1331380725
13,1514,4.5,1331380387
13,171,4.5,1331380390
13,358,3,1331379985
14,878,1,976243997
14,3331,4,976243997
14,633,3,976243912
14,2356,3,976244179
14,2312,2,976244179
14,1154,3,976244471
14,2017,3,976243933
14,1086,2,976244131
14,3238,3,976244313
14,232,2,976244367
14,1949,3,976244524
14,902,2,976244287
14,898,4,976244591
14,3507,2,976244564
14,1013,5,976244313
14,1791,3,976243997
14,2001,3,976244423
14,2489,4,976244205
14,1882,3,976244107
14,3240,4,976244343
15,1805,2,997938310
15,1261,2,1134521380
15,1116,4.5,1093070098
15,1679,4,1040205753
15,1838,3,1093028290
15,987,2.5,1093028381
15,923,2.5,1166586286
15,2763,3.5,1093070150
15,3486,3,997939404
15,81,1,1093028409
15,934,4.5,1058249528
15,2176,2.5,1093070415
15,2810,3,1033345172
15,187,4,997938466
15,1564,3,997938310
15,1088,1,1033345287
15,2382,2.5,1093028334
15,274,3,1122576665
15,1898,5,1054449816
15,3484,5,997938500
15,3325,2.5,1093070271
15,1636,2,1093028336
15,2887,0.5,1093070467
15,25,5,1044220302
15,1746,3,1166587063
15,3123,1.5,1093028331
15,274,4,1134522072
15,1078,1,1093070113
15,984,2,1166586594
15,1309,3,1040205792
15,1295,5,997938500
15,3217,2.5,1093070156
15,149,4,997938358
15,2297,3.5,1245362506
15,3388,3.5,1134521543
15,378,5,1075142933
15,1928,3,997939380
15,1215,1,1128274517
15,682,2,1052896975
15,2193,0.5,1093028411
15,2940,3,1093028319
15,986,4,997938676
15,2238,2,1166586021
15,2909,4,997938413
15,355,3,1093028183
15,2550,2.5,1166586376
15,733,1,1093070329
15,1185,4,1166587180
15,728,4,1046209579
15,2377,3,1166586276
15,2426,2,1052896916
15,1605,1,1193435347
15,1395,2,1093070170
15,329,1.5,1134521967
15,343,1.5,1193435482
15,1098,2,1033345241
15,3301,4.5,1054449903
15,1987,1,1349622582
15,3465,4,997939415
15,341,1,1134521432
15,2369,1,1033345068
15,3331,3.5,1093028308
15,1393,4,1033345227
15,107,4,1033344772
15,1774,4,997939415
15,989,3.5,1166586251
15,2080,5,997938656
15,2630,2,997938567
15,397,2,1093070318
15,1308,2,1093028328
15,3332,5,997938437
15,3204,1,1058250479
15,2782,2,1093028372
15,3502,1,1093028298
15,2285,5,997938567
15,1188,5,997938771
15,1512,4,1054449869
15,1953,5,997938737
15,2707,4,997938894
15,2692,4,1052897100
15,1067,3,1052896866
15,1567,1,1093028399
15,643,2,997938727
15,26,2.5,1120209787
15,3283,1.5,1093028255
15,2011,2,997938391
15,2660,2.5,1122576622
15,2854,3,1058250589
15,3287,2,1093028220
15,500,3,997939193
15,3444,3,1093070088
15,854,0.5,1122576667
15,2520,1,1058250631
15,1459,3.5,1058250490
15,3194,4,997939065
15,2006,2,1374637824
15,2596,3.5,1122576670
15,1067,2,1443385370
15,3232,3,1465793100
15,2904,3.5,1054449871
15,1786,4,1033344267
15,137,4,997939179
15,315,3.5,1166586661
15,1614,1,1465955324
15,369,4,1132469126
15,2852,3,1093028320
15,1270,1,1093070102
15,1785,2.5,1058250627
15,1796,4,997938322
15,2100,1,1193435522
15,2490,3,1093028323
15,3490,5,997938567
15,3285,2.5,1134521456
15,1211,3,1166586067
15,2472,3,1093028384
15,2177,3,997939193
15,3001,3,1166586748
15,2518,1,997938905
15,2907,0.5,1093070332
15,124,4,1093028414
15,1942,3,1035258747
15,2457,1.5,1093028394
15,57,2,1093028389
15,1286,3.5,1443384915
15,2447,2.5,1166586387
15,3115,4,997937239
15,3007,3,1033345148
15,2185,2,1093028325
15,826,1.5,1240203835
15,190,5,997938438
15,1559,3,1093070381
15,2799,5,997938676
15,2443,2,997939055
15,2537,4,1033344257
15,2921,3.5,1361078504
15,2355,3,1166586512
15,2620,3,1141391972
15,2678,2,1093028377
15,428,1,1093028322
15,1166,0.5,1093028161
15,2120,4,997938451
15,1048,3,1093028142
15,3504,4,997939162
15,2887,5,997938500
15,929,2.5,1245021392
15,2323,2.5,1093028267
15,21,5,997938500
15,485,3,1052896916
15,1311,2.5,1093070326
15,119,1.5,1134521628
15,3186,4,1093028231
15,2162,2,1035258608
15,3015,3,997939348
15,820,3,1052896916
15,678,2,1052896867
15,2985,3,1093028406
15,2180,3,1033345122
15,1037,2,1166586237
15,1822,3.5,1093028260
15,1866,1,1093028237
15,1798,3,997938288
15,2576,2.5,1166586565
15,442,4,997938438
15,1847,2,1093070454
15,2648,4,1054450167
15,250,2.5,1093028151
15,2725,2.5,1093070207
15,3244,3,1033344834
15,1771,0.5,1093028395
15,3472,1.5,1134521382
15,3375,3,1136904835
15,1999,5,997938391
15,1732,1,1128274713
15,3421,4.5,1054450008
15,1856,3.5,1134522085
15,3377,1,1166586002
15,3094,2,1166586995
15,1212,4,1035258747
15,2619,5,997938703
15,868,4,997938567
15,3306,5,1058250570
15,2679,5,997938346
15,518,5,997938346
15,428,5,997938500
15,2935,4,997939604
15,1834,2.5,1122576681
15,2462,4,1058250459
15,2968,5,997938140
15,3165,4,1416119525
15,573,1.5,1058250501
15,2932,1,1128274460
15,899,3,997938737
15,1162,3.5,1093070090
15,259,1,1040205624
15,2604,5,997938727
15,2726,5,997938358
15,3109,3,1044219825
15,580,1,1058250466
15,2370,3,997938800
15,260,4,997939453
15,2380,2,1166586619
15,871,2,1034544304
15,1708,4,997938528
15,2011,5,997938905
15,3006,2.5,1348976598
15,2838,1.5,1166586136
15,2435,4,1054450184
15,3035,3,997938603
15,2737,4,997937239
15,2025,3,997938787
15,1440,2,1122576683
15,2549,4,997938528
15,1757,2.5,1193436089
15,1459,2,1166586415
15,731,4,1033345199
15,2721,4,1040205624
15,2490,4,997938466
15,798,2.5,1458506296
15,917,3,1093070163
15,210,1,1055439464
15,1537,4,997939162
15,1857,2.5,1345397949
15,1804,2.5,1128274586
15,762,3.5,1386368101
15,2595,3,997938288
15,1376,4,1054449673
15,346,3,1193435335
15,3274,4,997938862
15,2788,3,997938771
15,2134,4,1033344257
15,2426,2,1443384910
15,1506,4.5,1166586456
15,1071,3.5,1361078481
15,1595,5,997938760
15,2277,5,997938438
15,3394,1,1040205753
15,367,4,997939111
15,1638,1,1093070386
15,2959,4,997938528
15,2021,3.5,1345398232
15,2151,4,997938784
15,307,2,997939111
15,2280,5,997938438
15,1421,3,1044347743
